0.0075	61.90536874
0.0125	-217.4302608
0.0175	75.86597134
0.0225	83.77493344
0.0275	108.0468361
0.0325	-191.8729214
0.0375	-57.6732264
0.0425	-280.6090805
0.0475	229.4713487
0.0525	113.5329367
0.0575	-83.66031335
0.0625	30.78785427
0.0675	-80.48649582
0.0725	14.746697
0.0775	322.7967359
0.0825	-309.5662119
0.0875	233.5945072
0.0925	90.11563663
0.0975	-272.8355654
0.1025	194.6396618
0.1075	-190.3705534
0.1125	196.6039705
0.1175	-137.5529146
0.1225	297.4567386
0.1275	-282.3235369
0.1325	176.6793932
0.1375	93.78486633
0.1425	-151.7044147
0.1475	-116.6922026
0.1525	26.15934367
0.1575	-87.96123727
0.1625	-154.1721196
0.1675	173.7846759
0.1725	-258.8513987
0.1775	240.6554565
0.1825	213.155414
0.1875	-143.8495572
0.1925	-192.180826
0.1975	120.5771893
0.2025	18.7469609
0.2075	-83.6715733
0.2125	380.1149495
0.2175	-169.8781914
0.2225	-14.87752593
0.2275	-142.3046577
0.2325	21.85516534
0.2375	139.8088885
0.2425	-109.5797803
0.2475	94.79880769
0.2525	-334.3571172
0.2575	46.275703
0.2625	147.8343213
0.2675	132.8012933
0.2725	-297.3112714
0.2775	59.31045794
0.2825	-51.20747084
0.2875	5.847883241
0.2925	77.87788944
0.2975	65.08717766
0.3025	84.68403223
0.3075	-101.5229873
0.3125	41.71649794
0.3175	180.6274986
0.3225	-124.2320947
0.3275	70.21753991
0.3325	-9.151296229
0.3375	-240.214045
0.3425	155.2431447
0.3475	-69.22228671
0.3525	-102.6611141
0.3575	76.38093143
0.3625	39.00208211
0.3675	-244.9924261
0.3725	34.9662154
0.3775	229.201111
0.3825	-79.64896372
0.3875	-111.225553
0.3925	227.0148239
0.3975	-134.0326485
0.4025	17.69207663
0.4075	133.7143116
0.4125	-144.8548331
0.4175	146.9250244
0.4225	267.2627385
0.4275	4.392790681
0.4325	2.964843342
0.4375	-279.9460277
0.4425	89.86450567
0.4475	-31.9971986
0.4525	-198.4093396
0.4575	-74.91421417
0.4625	53.29805735
0.4675	35.58926704
0.4725	-154.2475323
0.4775	-4.070520645
0.4825	10.91826079
0.4875	111.9827578
0.4925	-3.965304234
0.4975	207.0171078
0.5025	197.8053656
0.5075	-204.3460927
0.5125	-18.19293359
0.5175	-96.96578903
0.5225	283.9326425
0.5275	-105.8257446
0.5325	65.50550244
0.5375	-134.5807087
0.5425	25.62102226
0.5475	-77.1123615
0.5525	107.8332478
0.5575	155.3322661
0.5625	-14.96451334
0.5675	15.91004215
0.5725	-9.535025472
0.5775	110.2425958
0.5825	-73.71128683
0.5875	16.743595
0.5925	-54.83372432
0.5975	53.68539895
0.6025	22.36262815
0.6075	127.2007267
0.6125	-151.4665173
0.6175	85.30603419
0.6225	-331.1228445
0.6275	-20.97581655
0.6325	-155.9057352
0.6375	37.44071324
0.6425	208.1710106
0.6475	61.31973199
0.6525	-75.24856167
0.6575	-146.1357003
0.6625	-26.43779381
0.6675	-206.6830598
0.6725	169.1475999
0.6775	-58.85295605
0.6825	29.19853185
0.6875	-6.883127604
0.6925	165.4953414
0.6975	-282.549148
0.7025	-92.0960184
0.7075	151.6008972
0.7125	289.5046404
0.7175	-350.44172
0.7225	-148.9661913
0.7275	290.3919567
0.7325	-179.9558385
0.7375	158.1589356
0.7425	-63.15716959
0.7475	-10.1634383
0.7525	127.34661
0.7575	-136.1604952
0.7625	138.4032193
0.7675	-96.29671337
0.7725	4.271447679
0.7775	146.560081
0.7825	-100.1956698
0.7875	3.419830782
0.7925	79.69548226
0.7975	-324.709199
0.8025	72.77490782
0.8075	148.375926
0.8125	-169.5310283
0.8175	35.40320353
0.8225	217.1760209
0.8275	-109.0622925
0.8325	75.72192791
0.8375	236.7292118
0.8425	-81.85222304
0.8475	36.45767555
0.8525	29.85727326
0.8575	-183.2652486
0.8625	-105.123912
0.8675	140.1294788
0.8725	31.72681787
0.8775	42.2105669
0.8825	66.09879656
0.8875	-81.86552169
0.8925	-71.94027617
0.8975	109.7754356
0.9025	7.092722215
0.9075	242.0387878
0.9125	-297.2532213
0.9175	47.36242754
0.9225	387.143114
0.9275	-244.441029
0.9325	59.23392683
0.9375	-107.6140734
0.9425	-108.4135509
0.9475	-29.22718811
0.9525	146.8141563
0.9575	-98.49386143
0.9625	144.6448377
0.9675	-111.6450259
0.9725	79.80667663
0.9775	-342.4198094
0.9825	92.33854427
0.9875	160.5037645
0.9925	-151.1644915
0.9975	247.5300875
1.0025	-293.6602458
1.0075	178.0789737
1.0125	-6.269757774
1.0175	145.3179626
1.0225	-29.41672051
1.0275	-19.97482935
1.0325	-336.6045668
1.0375	14.9218899
1.0425	-3.016666708
1.0475	-232.7152885
1.0525	126.6177792
1.0575	206.8135579
1.0625	-198.2782364
1.0675	207.9812785
1.0725	-129.4198985
1.0775	63.8019342
1.0825	227.6403274
1.0875	-27.78846443
1.0925	-223.2841685
1.0975	61.99552076
1.1025	-16.26223681
1.1075	154.3465169
1.1125	191.5100454
1.1175	-116.1547451
1.1225	-149.4494376
1.1275	249.0299843
1.1325	84.17489096
1.1375	-153.4719809
1.1425	59.03993537
1.1475	-162.9560454
1.1525	223.2313956
1.1575	-220.1377881
1.1625	-54.63843274
1.1675	302.5152249
1.1725	-61.36212226
1.1775	41.24708101
1.1825	-147.7850201
1.1875	74.48316656
1.1925	27.84268755
1.1975	98.52770905
1.2025	-388.7969977
1.2075	196.3868009
1.2125	-155.0904856
1.2175	-7.780183256
1.2225	6.95311828
1.2275	-86.0196494
1.2325	223.8288181
1.2375	36.38030653
1.2425	-151.9181892
1.2475	17.94170385
1.2525	-7.909655284
1.2575	226.4529052
1.2625	-69.57643523
1.2675	-6.247242419
1.2725	44.05079216
1.2775	19.99478031
1.2825	-287.0582497
1.2875	66.87724478
1.2925	48.70961472
1.2975	146.9149953
1.3025	99.01205568
1.3075	239.0621922
1.3125	-245.036822
1.3175	-58.12159619
1.3225	-304.7881296
1.3275	103.5663367
1.3325	174.3631244
1.3375	-141.4939466
1.3425	30.60698035
1.3475	-99.6845007
1.3525	103.4992715
1.3575	-174.609232
1.3625	166.4601432
1.3675	-56.79950778
1.3725	-137.0992063
1.3775	-14.70848684
1.3825	125.0588649
1.3875	38.25102596
1.3925	-225.8169776
1.3975	424.738197
1.4025	-249.0830595
1.4075	-11.78096895
1.4125	-107.3084374
1.4175	176.4927576
1.4225	54.85700293
1.4275	189.046197
1.4325	-337.4328121
1.4375	159.3794596
1.4425	-174.0002771
1.4475	10.63888402
1.4525	99.82259564
1.4575	149.1153716
1.4625	155.4907477
1.4675	-25.54738477
1.4725	-118.8974124
1.4775	70.36101362
1.4825	-291.5719603
1.4875	-63.5105163
1.4925	322.6218339
1.4975	36.78779278
1.5025	42.89769679
1.5075	52.08203969
1.5125	-154.3101162
1.5175	-95.96942492
1.5225	-51.07045481
1.5275	-134.4432538
1.5325	3.989913461
1.5375	-43.59537071
1.5425	69.83694376
1.5475	-41.52530207
1.5525	329.7613643
1.5575	-309.2118636
1.5625	252.3855824
1.5675	-155.0215428
1.5725	101.4464454
1.5775	118.3834144
1.5825	25.34670421
1.5875	49.3358993
1.5925	-317.2654847
1.5975	308.0661661
1.6025	-90.45321551
1.6075	86.80155053
1.6125	-56.04849897
1.6175	138.1693958
1.6225	-71.28927262
1.6275	4.162784355
1.6325	116.3719927
1.6375	-37.05436158
1.6425	-106.7242307
1.6475	-117.1168356
1.6525	12.99001806
1.6575	11.83799194
1.6625	-85.86763283
1.6675	-91.48127556
1.6725	153.7301136
1.6775	-88.95312375
1.6825	63.98054635
1.6875	-244.5772493
1.6925	417.206728
1.6975	-230.9444857
1.7025	207.6940742
1.7075	-328.8203534
1.7125	233.0038871
1.7175	-151.8407178
1.7225	-154.5486004
1.7275	125.5450736
1.7325	82.81176921
1.7375	-165.9418855
1.7425	88.03484852
1.7475	126.7474503
1.7525	-12.75842384
1.7575	-57.44829141
1.7625	-277.960678
1.7675	147.6954538
1.7725	88.3710482
1.7775	-81.50196882
1.7825	-16.97738694
1.7875	-143.8769544
1.7925	375.9739612
1.7975	-106.4512026
1.8025	202.8424039
1.8075	121.8083337
1.8125	92.23041748
1.8175	-279.4605748
1.8225	-57.20525302
1.8275	332.3962952
1.8325	-212.1353837
1.8375	-111.945826
1.8425	73.2350635
1.8475	20.6452
1.8525	23.40435482
1.8575	-147.5140201
1.8625	-17.3897872
1.8675	-12.69237053
1.8725	31.81526515
1.8775	-6.879792727
1.8825	163.4836107
1.8875	78.71260457
1.8925	-126.0677312
1.8975	215.9624069
1.9025	89.95624676
1.9075	-223.4128489
1.9125	-34.36905053
1.9175	29.64274555
1.9225	-20.86285259
1.9275	-52.53166341
1.9325	71.66005142
1.9375	46.69584568
1.9425	21.08992925
1.9475	2.70414987
1.9525	-16.39891049
1.9575	-15.35673952
1.9625	288.0160852
1.9675	-167.924645
1.9725	-14.54254946
1.9775	-29.70435078
1.9825	109.049998
1.9875	-33.13991906
1.9925	-100.1489839
1.9975	3.500852876
2.0025	-178.7385552
2.0075	-77.50170992
2.0125	127.9950283
2.0175	-42.09327512
2.0225	57.79643948
2.0275	-178.8754462
2.0325	182.883916
2.0375	-83.5972728
2.0425	-82.79454849
2.0475	141.0732301
2.0525	324.064459
2.0575	63.28345016
2.0625	-176.5270774
2.0675	-57.16950757
2.0725	-57.83051276
2.0775	-48.89984608
2.0825	-54.50235952
